zone_id,district,latitude,longitude,population_density,hospital_count,industry_count,school_count,atm_count,outage_duration_hours,outage_hour,is_peak_hour,load_demand_kw,historical_outages,equipment_age_years,transformer_capacity_kva,weather_condition,weather_encoded,risk_level,impact_score
NUNGAMBAKKAM_Z317,Nungambakkam,13.056214050976404,80.23099142566674,5064,6,9,3,18,4.0,22,0,6874.42,8,9.856839275045036,100,Clear,0.0,Critical,94.79
ADYAR_Z318,Adyar,13.012521374256421,80.2444309304232,7548,2,5,3,19,1.0,0,0,9920.31,0,11.849702486749296,1000,Hot,0.5,High,73.99
SAIDAPET_Z319,Saidapet,13.035117055354185,80.20773292328947,6590,2,0,7,7,1.0,13,0,8485.24,4,18.277737408438192,500,Storm,2.0,Critical,98.48
TRIPLICANE_Z320,Triplicane,13.067112963525888,80.26952544840762,9203,2,1,7,3,3.0,20,1,20058.9,1,9.917204932820576,250,Clear,0.0,Critical,91.73
TONDIARPET_Z321,Tondiarpet,13.130043300736695,80.254927565794,2283,0,13,3,19,2.0,3,0,1915.48,2,15.309162181867027,250,Clear,0.0,Low,24.39
TRIPLICANE_Z322,Triplicane,13.043932152642926,80.27347228968208,8428,2,0,1,6,4.0,23,0,9967.58,2,29.145807992958314,250,Rain,1.0,Critical,97.69
TRIPLICANE_Z323,Triplicane,13.056459730220125,80.27061763123375,10321,2,3,5,14,1.0,8,0,12573.05,1,5.095928637695023,500,Rain,1.0,High,77.62
ANNA_NAGAR_Z324,Anna Nagar,13.06698423633398,80.20038250768756,5996,5,9,4,15,8.0,17,0,8358.01,4,15.771456884556768,500,Clear,0.0,Critical,87.27
ROYAPETTAH_Z325,Royapettah,13.064157405338074,80.26986030709703,6798,2,13,4,17,0.5,21,1,11471.04,1,15.046906780918489,250,Clear,0.0,High,72.38
PORUR_Z326,Porur,13.035011770351653,80.16286815381926,3357,3,9,2,15,1.0,12,0,3689.25,1,18.28392079381738,250,Hot,0.5,Critical,89.5
SAIDAPET_Z327,Saidapet,13.036918208647402,80.22410197360982,7828,2,7,6,3,3.0,20,1,12136.09,1,5.9816262912165055,100,Clear,0.0,High,67.75
TRIPLICANE_Z328,Triplicane,13.039834728035528,80.26247326917853,9299,3,2,7,13,3.0,3,0,8216.29,1,28.418113896337253,1600,Storm,2.0,Critical,86.56
TRIPLICANE_Z329,Triplicane,13.066929815225045,80.26810750486678,11122,3,2,6,12,0.5,6,0,13843.85,2,9.13749436659139,1600,Clear,0.0,Critical,83.93
TRIPLICANE_Z330,Triplicane,13.042769834482096,80.2596598930204,9172,1,2,6,9,6.0,2,0,10754.68,1,22.404811257527246,1000,Clear,0.0,Medium,56.43
VELACHERY_Z331,Velachery,12.959055193698795,80.23267565295183,5882,1,11,7,5,1.0,1,0,7272.3,5,19.792924222310013,1600,Rain,1.0,Medium,52.05
ROYAPETTAH_Z332,Royapettah,13.05199143471953,80.26364626415958,6674,1,3,2,17,1.0,9,1,8497.37,2,11.918853298782714,1600,Clear,0.0,Medium,57.87
T_NAGAR_Z333,T Nagar,13.037313370782844,80.22561518712278,8409,8,4,4,13,6.0,5,0,9420.63,3,29.311534750697554,1600,Clear,0.0,Critical,89.51
TRIPLICANE_Z334,Triplicane,13.065620009253887,80.26199387082275,8755,2,2,2,15,4.0,9,1,14204.31,0,19.420197990956396,500,Rain,1.0,Critical,88.5
TRIPLICANE_Z335,Triplicane,13.049615325891367,80.26323697517957,8454,1,4,2,19,0.5,4,0,10632.18,0,16.226962853371894,250,Clear,0.0,Medium,47.0
VELACHERY_Z336,Velachery,12.979688783319778,80.23639231788123,5308,2,6,4,18,8.0,3,0,6037.38,2,26.20453745699868,250,Clear,0.0,Critical,95.16
TRIPLICANE_Z337,Triplicane,13.04557673422389,80.2707215844678,8791,2,4,1,9,1.0,15,0,7662.74,2,13.581887226611206,250,Clear,0.0,Critical,95.04
MYLAPORE_Z338,Mylapore,13.050149340777404,80.27163740695825,10641,1,4,6,13,0.5,4,0,9709.01,2,5.880379338138088,1000,Storm,2.0,High,70.75
TAMBARAM_Z339,Tambaram,12.912578217559828,80.10876937676176,3192,0,13,2,16,1.0,6,0,4108.28,3,23.911277199722797,100,Clear,0.0,Low,37.77
ROYAPETTAH_Z340,Royapettah,13.072220438720635,80.26051107241767,6260,1,0,3,8,1.0,22,0,8887.12,5,5.219430298698237,250,Storm,2.0,High,61.73
VELACHERY_Z341,Velachery,12.976534524084041,80.23752918745117,5283,3,4,2,15,1.0,6,0,7663.43,4,13.304313051543314,100,Rain,1.0,Critical,84.1
ANNA_NAGAR_Z342,Anna Nagar,13.09691992140877,80.21964184213587,6796,7,2,6,11,1.0,3,0,8428.47,1,13.470325540121204,1000,Clear,0.0,Critical,92.81
ADYAR_Z343,Adyar,13.020720169133144,80.2678347707354,6533,3,8,7,3,4.0,3,0,5493.73,1,11.063606914574269,1000,Clear,0.0,Critical,86.0
PORUR_Z344,Porur,13.034772346594737,80.14312080208771,4415,3,10,3,15,6.0,6,0,4801.37,0,13.473619383711217,1000,Rain,1.0,Critical,90.09
TRIPLICANE_Z345,Triplicane,13.034594121782177,80.26433119543462,8246,2,2,3,3,6.0,16,0,10965.94,4,16.877709123295887,1000,Clear,0.0,Critical,93.78
TONDIARPET_Z346,Tondiarpet,13.143545642096687,80.24542763277276,3659,0,11,7,5,6.0,22,0,4214.89,1,25.56757304293016,1600,Clear,0.0,Low,33.58
TAMBARAM_Z347,Tambaram,12.930933328862459,80.1046025851943,4253,1,3,4,14,1.0,11,1,9516.22,0,14.39631162954948,250,Clear,0.0,Medium,49.7
NUNGAMBAKKAM_Z348,Nungambakkam,13.044066556731607,80.25814560367175,7441,4,5,3,9,0.5,16,0,6936.17,2,5.546167799655045,1600,Clear,0.0,Critical,88.29
GUINDY_Z349,Guindy,13.024133045336113,80.21888238637064,7194,6,1,1,14,4.0,0,0,10599.93,6,17.18515757752019,1000,Hot,0.5,Critical,90.18
TONDIARPET_Z350,Tondiarpet,13.127112992211373,80.27415222736288,2155,0,7,5,19,1.0,18,1,4237.81,2,19.463545455088287,100,Clear,0.0,Low,14.31
KODAMBAKKAM_Z351,Kodambakkam,13.035056037681935,80.20827338435545,7731,1,1,5,17,8.0,18,1,16975.64,1,24.85455863292959,1600,Storm,2.0,Critical,81.83
SAIDAPET_Z352,Saidapet,13.007457907441317,80.24152985211086,7835,1,0,3,16,2.0,3,0,6573.52,3,10.917882646121743,1000,Clear,0.0,Medium,42.58
T_NAGAR_Z353,T Nagar,13.024109643178681,80.24790048948623,10332,3,3,3,15,1.0,9,1,12749.78,4,14.612895342656664,1000,Clear,0.0,Critical,86.72
TONDIARPET_Z354,Tondiarpet,13.12955466102853,80.2534342052394,3388,1,3,1,18,4.0,9,1,7070.88,1,21.20743818247004,1000,Clear,0.0,Medium,41.59
ADYAR_Z355,Adyar,13.014978252739738,80.26437385838612,6968,1,1,4,9,2.0,1,0,6764.51,1,16.447507378176788,100,Storm,2.0,Critical,99.33
TONDIARPET_Z356,Tondiarpet,13.14732552479218,80.27460526572285,4205,1,6,4,13,1.0,13,0,4293.07,3,6.232362319110411,100,Clear,0.0,Medium,49.82
VELACHERY_Z357,Velachery,12.967829343292463,80.20869031673872,6381,3,1,2,11,2.0,11,1,11651.39,3,20.183110419826647,250,Clear,0.0,Critical,94.79
T_NAGAR_Z358,T Nagar,13.030238795624799,80.2477648803017,9101,8,1,5,19,1.0,2,0,10751.56,2,9.97733549839814,100,Rain,1.0,Critical,82.51
GUINDY_Z359,Guindy,12.99828911934953,80.21015007084344,5324,4,8,3,14,1.0,23,0,6144.68,4,22.915157474000775,500,Clear,0.0,Critical,95.55
EGMORE_Z360,Egmore,13.087532917555155,80.27469456341643,8666,8,0,4,9,1.0,16,0,12187.54,1,15.229564686462215,1000,Clear,0.0,Critical,88.88
TAMBARAM_Z361,Tambaram,12.910382112113126,80.11448845693288,2441,1,7,5,8,12.0,8,0,2219.98,0,19.224579857603068,1600,Hot,0.5,Medium,55.04
NUNGAMBAKKAM_Z362,Nungambakkam,13.059630744650752,80.23348663479152,5258,7,9,3,8,1.0,9,1,7313.1,2,10.821463921902357,1600,Clear,0.0,Critical,90.08
MYLAPORE_Z363,Mylapore,13.026812391737913,80.25222430572694,11992,3,0,5,12,1.0,22,0,14868.7,0,24.396931361742325,250,Storm,2.0,Critical,88.77
GUINDY_Z364,Guindy,12.988250277422168,80.2205819334082,5048,6,0,6,19,2.0,6,0,7568.64,3,12.41343974050655,250,Clear,0.0,Critical,84.41
KODAMBAKKAM_Z365,Kodambakkam,13.03662866595516,80.22870140674875,7561,2,12,1,17,0.5,22,0,6643.68,1,23.557468918348608,1600,Clear,0.0,Critical,80.99
VELACHERY_Z366,Velachery,12.965299168659698,80.20642645868642,5564,3,5,5,3,8.0,15,0,5115.66,0,23.398010159348722,1600,Storm,2.0,Critical,88.74
EGMORE_Z367,Egmore,13.071760017127858,80.27246384446596,8028,6,2,1,7,3.0,0,0,9452.44,4,21.157748341434534,100,Clear,0.0,Critical,85.1
ANNA_NAGAR_Z368,Anna Nagar,13.09571505454535,80.22017178349469,5595,5,14,3,3,4.0,11,1,12427.6,6,14.94900865951893,1600,Clear,0.0,Critical,87.2
SAIDAPET_Z369,Saidapet,13.020114694196526,80.21731135896948,6724,1,12,2,7,1.0,7,0,9572.17,2,5.2979495744560525,500,Storm,2.0,High,68.98
KODAMBAKKAM_Z370,Kodambakkam,13.050872147528523,80.20837876732033,5437,3,5,2,7,4.0,10,1,6667.03,2,13.347561788163848,500,Rain,1.0,Critical,94.41
EGMORE_Z371,Egmore,13.073760934795061,80.26513014922084,9521,3,4,1,16,3.0,9,1,11600.13,2,9.606216289316855,100,Storm,2.0,Critical,80.98
ROYAPETTAH_Z372,Royapettah,13.055310811067478,80.27472017258457,7272,1,8,1,14,0.5,18,1,9689.33,3,27.327843533061813,250,Clear,0.0,Medium,42.6
EGMORE_Z373,Egmore,13.080247829854262,80.27475599572071,9152,4,1,4,4,3.0,5,0,13409.65,2,25.22987009141853,1600,Clear,0.0,Critical,86.0
PORUR_Z374,Porur,13.016566715501,80.15367957485854,4164,1,13,1,16,4.0,22,0,3373.89,1,17.359270276143953,250,Clear,0.0,Medium,58.42
T_NAGAR_Z375,T Nagar,13.060843440967982,80.22299131066553,10063,5,0,3,16,1.0,1,0,14433.32,4,29.602236599162854,250,Hot,0.5,Critical,81.11
EGMORE_Z376,Egmore,13.086521370557643,80.25921219730238,11787,3,1,1,6,8.0,1,0,10197.08,5,12.539671746838788,500,Clear,0.0,Critical,82.88
PORUR_Z377,Porur,13.01998641761386,80.15331774174966,3600,1,2,6,12,3.0,4,0,3295.63,0,9.171214455139442,1000,Clear,0.0,Medium,42.49
TAMBARAM_Z378,Tambaram,12.919535971944711,80.08917574008618,3635,1,11,7,16,1.0,21,1,8146.78,1,17.763006532471117,500,Storm,2.0,High,63.27
TRIPLICANE_Z379,Triplicane,13.061971105565679,80.26502825705201,11130,1,2,2,8,0.5,18,1,18595.6,1,24.517482604290716,1600,Storm,2.0,Critical,89.78
EGMORE_Z380,Egmore,13.06190994819336,80.24403206681919,11460,3,1,2,11,8.0,4,0,10472.07,3,11.69993167210945,100,Clear,0.0,Critical,86.99
TAMBARAM_Z381,Tambaram,12.91752884519082,80.11165451676492,4382,0,3,2,19,0.5,11,1,6498.99,4,6.154912080040721,250,Hot,0.5,Low,32.79
TAMBARAM_Z382,Tambaram,12.944874012018888,80.08845725031995,4755,0,13,1,6,0.5,1,0,6248.28,1,29.435954605100306,100,Clear,0.0,Low,20.87
GUINDY_Z383,Guindy,12.995228157255566,80.23186915956019,5473,3,12,6,10,1.0,2,0,4928.63,2,29.65441993209237,100,Clear,0.0,Critical,93.16
GUINDY_Z384,Guindy,13.01579908311986,80.23206022854113,7399,4,12,6,6,2.0,11,1,12565.43,5,19.55593622006466,500,Hot,0.5,Critical,96.32
TAMBARAM_Z385,Tambaram,12.922182691402664,80.11185562890478,4745,0,9,4,18,3.0,10,1,6872.18,2,7.338985172808389,1000,Storm,2.0,Medium,44.23
T_NAGAR_Z386,T Nagar,13.051241416017042,80.2269006445235,9287,4,0,7,10,1.0,7,0,10843.57,3,5.215475064794507,250,Clear,0.0,Critical,83.99
GUINDY_Z387,Guindy,13.01672176655015,80.2304567932004,5228,5,0,7,17,4.0,11,1,11032.97,2,19.45545953058224,1600,Clear,0.0,Critical,93.39
SAIDAPET_Z388,Saidapet,13.018923419491324,80.22261600781117,6777,1,13,2,17,3.0,0,0,8831.04,2,27.91890007796867,250,Clear,0.0,Medium,51.72
EGMORE_Z389,Egmore,13.07289468194805,80.24859263091138,9782,8,4,2,7,4.0,21,1,16449.81,4,14.395530475198525,250,Hot,0.5,Critical,83.63
SAIDAPET_Z390,Saidapet,13.013095829612158,80.20513210358756,5897,1,12,2,3,0.5,2,0,6491.96,0,29.614397409402827,100,Rain,1.0,Medium,46.13
NUNGAMBAKKAM_Z391,Nungambakkam,13.075388516404638,80.26107952900097,5120,8,3,5,2,3.0,17,0,7665.64,2,15.172460784765697,500,Clear,0.0,Critical,96.01
TAMBARAM_Z392,Tambaram,12.938725683664977,80.10541059949436,4702,1,14,2,10,0.5,9,1,5677.41,0,22.56013414665505,500,Clear,0.0,Medium,53.61
KODAMBAKKAM_Z393,Kodambakkam,13.065517595829945,80.2111643320144,6218,2,13,1,17,0.5,2,0,6743.57,3,7.894001156158116,500,Hot,0.5,High,75.44
ANNA_NAGAR_Z394,Anna Nagar,13.084355090582571,80.22600129306088,7686,5,7,2,4,4.0,11,1,10433.01,3,28.52190668736772,1600,Clear,0.0,Critical,90.75
TAMBARAM_Z395,Tambaram,12.927931698844892,80.10580600333203,3700,0,11,4,12,0.5,1,0,2994.4,1,6.237815742557338,1600,Storm,2.0,Medium,50.84
GUINDY_Z396,Guindy,13.00508251910022,80.22055871776884,5037,6,1,1,3,4.0,5,0,5857.3,4,20.19446096517218,100,Hot,0.5,Critical,81.46
KODAMBAKKAM_Z397,Kodambakkam,13.057573316176603,80.21542795628052,7734,2,2,4,6,2.0,21,1,10086.68,4,12.422391856701076,250,Storm,2.0,Critical,81.81
NUNGAMBAKKAM_Z398,Nungambakkam,13.047407819080078,80.25749064250216,5648,4,6,2,14,8.0,17,0,5019.72,2,13.001418172132274,250,Storm,2.0,Critical,97.33
MYLAPORE_Z399,Mylapore,13.037643010176572,80.24698441963467,8527,3,1,2,15,2.0,0,0,8842.74,5,26.205078213822386,1600,Storm,2.0,Critical,81.11
GUINDY_Z400,Guindy,13.008867506040191,80.2241160929958,6951,7,5,1,7,4.0,4,0,7055.0,4,24.460710169534998,1600,Clear,0.0,Critical,80.7
VELACHERY_Z401,Velachery,12.967925808691176,80.22276434495758,6447,2,11,3,18,3.0,10,1,9130.81,1,11.086676101669003,500,Rain,1.0,Critical,94.19
MYLAPORE_Z402,Mylapore,13.014745992933976,80.25865731911935,9989,3,0,7,2,8.0,12,0,10456.19,1,26.313566121887508,250,Storm,2.0,Critical,94.45
SAIDAPET_Z403,Saidapet,13.013769011911448,80.2393364668494,7665,1,13,4,17,0.5,21,1,14501.01,2,8.180622173425268,1600,Rain,1.0,Medium,59.78
ROYAPETTAH_Z404,Royapettah,13.043001891496372,80.26938238010648,5925,1,11,3,12,24.0,16,0,7876.8,2,8.781607111566899,500,Clear,0.0,High,70.79
ADYAR_Z405,Adyar,12.98979934506222,80.23892116035836,5270,2,1,6,12,2.0,1,0,4567.37,0,26.898325554655123,1600,Rain,1.0,Critical,80.55
T_NAGAR_Z406,T Nagar,13.037945035810797,80.25384312691277,8394,6,3,3,8,0.5,10,1,15939.64,0,23.583822389250308,500,Hot,0.5,Critical,89.87
MYLAPORE_Z407,Mylapore,13.05082695954477,80.24253407368927,9174,1,4,4,15,2.0,18,1,19065.97,2,16.49954174195252,100,Clear,0.0,Medium,50.24
NUNGAMBAKKAM_Z408,Nungambakkam,13.057980304983262,80.2449637803085,5611,6,12,2,3,3.0,16,0,5497.55,2,11.026608646418417,500,Clear,0.0,Critical,81.85
PORUR_Z409,Porur,13.019837665022257,80.1443604517766,3070,3,10,6,2,6.0,11,1,5780.1,1,22.582001351056263,1600,Hot,0.5,Critical,81.81
TRIPLICANE_Z410,Triplicane,13.072214262690146,80.26834229054562,11793,2,1,4,9,2.0,12,0,16025.71,3,11.698568752671196,250,Clear,0.0,Critical,94.14
ROYAPETTAH_Z411,Royapettah,13.040015271451882,80.25716887634375,7523,3,13,5,19,8.0,9,1,10284.82,4,9.36246215994888,250,Hot,0.5,Critical,87.08
EGMORE_Z412,Egmore,13.069979259403592,80.25652774148405,8918,7,1,2,10,4.0,17,0,12702.01,1,5.263790920397514,1000,Clear,0.0,Critical,85.74
VELACHERY_Z413,Velachery,12.968109889035844,80.20562422442447,5323,3,2,7,16,24.0,15,0,5980.0,0,26.28842929744814,500,Clear,0.0,Critical,98.06
ADYAR_Z414,Adyar,12.988734136945434,80.27274227211993,7810,1,10,6,3,6.0,1,0,10414.88,5,26.23674753959156,1600,Clear,0.0,Medium,54.27
ANNA_NAGAR_Z415,Anna Nagar,13.073300459815396,80.21285250945735,7756,3,13,1,11,2.0,23,0,6322.61,7,14.293174615411514,500,Rain,1.0,Critical,92.62
VELACHERY_Z416,Velachery,12.961544659549702,80.22362414110992,5420,3,11,2,16,4.0,16,0,6525.85,3,13.554660143966435,100,Rain,1.0,Critical,92.95
MYLAPORE_Z417,Mylapore,13.015071977724135,80.26662411862246,11192,1,0,4,16,0.5,9,1,19753.87,3,10.937151059054996,100,Rain,1.0,Medium,50.17
TRIPLICANE_Z418,Triplicane,13.044024981216907,80.26220997073482,11431,1,3,5,13,1.0,12,0,9203.68,5,22.446609883803607,250,Rain,1.0,Medium,50.36
T_NAGAR_Z419,T Nagar,13.023301146301272,80.23686920848365,8873,8,1,1,10,6.0,12,0,11007.81,1,16.64313944168744,100,Clear,0.0,Critical,85.14
GUINDY_Z420,Guindy,13.018732107519142,80.22588489713796,5743,3,3,2,13,3.0,22,0,8171.63,3,23.532717708769056,1600,Hot,0.5,Critical,92.01
NUNGAMBAKKAM_Z421,Nungambakkam,13.058102093568495,80.22361364205051,5098,8,2,6,14,1.0,22,0,5070.08,2,23.754020823865027,100,Hot,0.5,Critical,89.96
ADYAR_Z422,Adyar,12.99988121655096,80.25582412456237,6385,1,0,3,19,6.0,16,0,5321.56,2,15.343322439508245,1600,Hot,0.5,Medium,47.04
EGMORE_Z423,Egmore,13.087462879547333,80.25674217909743,8584,4,3,1,8,4.0,5,0,12560.93,2,11.556858045374621,100,Clear,0.0,Critical,95.34
MYLAPORE_Z424,Mylapore,13.02463148801711,80.26553218134072,9109,3,2,2,13,0.5,5,0,8551.02,2,8.153441450403802,500,Rain,1.0,Critical,82.88
VELACHERY_Z425,Velachery,12.994978715768102,80.22589503725894,7208,3,10,6,13,4.0,6,0,6928.88,0,5.821417443509908,100,Rain,1.0,Critical,93.7
EGMORE_Z426,Egmore,13.09247588560141,80.26854423480216,8157,3,2,2,4,4.0,17,0,10236.76,5,16.227084816902835,500,Clear,0.0,Critical,95.08
ANNA_NAGAR_Z427,Anna Nagar,13.089880367552361,80.21170317287688,7251,7,7,3,4,2.0,18,1,11932.18,2,11.712622931320883,1000,Clear,0.0,Critical,94.29
ROYAPETTAH_Z428,Royapettah,13.056551710291446,80.25445704600394,5877,3,0,1,5,2.0,19,1,10802.34,1,10.544487298338659,100,Hot,0.5,Critical,99.67
ROYAPETTAH_Z429,Royapettah,13.066044292357555,80.24393863024854,5034,3,3,4,14,6.0,9,1,10508.96,3,7.271913459241209,1600,Clear,0.0,Critical,94.54
T_NAGAR_Z430,T Nagar,13.061030446975554,80.22032770391023,9894,6,2,5,3,8.0,6,0,9526.17,2,25.881101503971642,1600,Storm,2.0,Critical,82.31
GUINDY_Z431,Guindy,12.999744242265551,80.20941751539571,5614,5,5,3,12,2.0,18,1,11159.43,6,21.799403448176278,250,Rain,1.0,Critical,86.35
ADYAR_Z432,Adyar,13.00604855329563,80.24998413331762,7513,1,13,7,18,0.5,3,0,10316.27,2,9.595322237045373,1600,Clear,0.0,Medium,42.33
TONDIARPET_Z433,Tondiarpet,13.135240054186124,80.27165402696723,2665,0,6,4,2,0.5,3,0,3889.12,3,14.405734459029777,500,Storm,2.0,Medium,54.79
MYLAPORE_Z434,Mylapore,13.017364790434186,80.2686661662214,10605,1,2,5,2,1.0,12,0,10505.53,2,14.600476849123954,100,Rain,1.0,Medium,42.35
ANNA_NAGAR_Z435,Anna Nagar,13.075079928865764,80.22693025804219,5400,3,4,1,12,2.0,1,0,7606.87,1,18.42147866256546,1000,Clear,0.0,Critical,95.28
VELACHERY_Z436,Velachery,12.964912497716275,80.20245362993265,7437,2,5,1,16,2.0,18,1,10265.01,2,24.48707542211321,100,Storm,2.0,Critical,96.16
TRIPLICANE_Z437,Triplicane,13.062015137107865,80.26976516743204,8550,3,2,4,2,6.0,8,0,8197.0,3,7.135062107271846,1000,Rain,1.0,Critical,92.04
MYLAPORE_Z438,Mylapore,13.04179791312657,80.24551985244383,9226,3,4,4,11,1.0,17,0,8926.7,1,15.950544908758234,100,Clear,0.0,Critical,88.36
TRIPLICANE_Z439,Triplicane,13.044347680184178,80.27082270344067,8809,1,2,1,3,1.0,18,1,13152.73,4,23.61105419593884,250,Rain,1.0,Medium,52.93
EGMORE_Z440,Egmore,13.088132434930309,80.24256576089361,11003,7,4,6,3,2.0,13,0,11672.64,2,17.925157080242716,100,Clear,0.0,Critical,87.03
TONDIARPET_Z441,Tondiarpet,13.13073937714332,80.26760945047108,4025,1,11,7,11,4.0,9,1,6547.57,4,19.28032294378793,1000,Clear,0.0,Medium,57.03
NUNGAMBAKKAM_Z442,Nungambakkam,13.068839369717217,80.23318661050352,5978,6,11,5,5,2.0,21,1,8702.89,1,5.314445312154884,500,Rain,1.0,Critical,89.37
TONDIARPET_Z443,Tondiarpet,13.13265204595693,80.24982636388674,2486,0,5,5,18,2.0,21,1,3011.95,1,29.03859307202774,1000,Clear,0.0,Low,16.67
SAIDAPET_Z444,Saidapet,13.00720034669667,80.22967802628374,6996,2,12,3,3,0.5,18,1,10506.4,5,23.689928202486062,500,Clear,0.0,Critical,91.16
NUNGAMBAKKAM_Z445,Nungambakkam,13.049072303672835,80.22595830028482,7966,6,8,3,10,1.0,1,0,11423.48,3,9.10158970663338,250,Rain,1.0,Critical,99.5
EGMORE_Z446,Egmore,13.062491586163858,80.27384809817543,9689,6,4,4,5,3.0,21,1,15238.53,3,12.817832378536451,250,Clear,0.0,Critical,89.64
MYLAPORE_Z447,Mylapore,13.034025342189931,80.25453743289542,11388,2,0,2,15,6.0,1,0,11386.93,2,7.663781180402824,1600,Clear,0.0,Critical,99.23
TRIPLICANE_Z448,Triplicane,13.046813785120227,80.26192178152445,11440,2,4,6,12,3.0,2,0,15618.75,6,7.49408894257106,100,Rain,1.0,Critical,90.17
KODAMBAKKAM_Z449,Kodambakkam,13.034688566993346,80.22671882298366,5889,1,2,1,13,2.0,10,1,13016.49,2,6.498128883027036,250,Clear,0.0,Medium,45.8
SAIDAPET_Z450,Saidapet,13.035117768135372,80.2186049850081,7987,2,13,5,19,1.0,5,0,10410.57,1,29.200554301143466,1600,Clear,0.0,Critical,94.9
ROYAPETTAH_Z451,Royapettah,13.052978097376062,80.25573967790415,6577,3,3,5,7,0.5,14,0,9829.01,3,13.175169212402553,500,Rain,1.0,Critical,92.58
MYLAPORE_Z452,Mylapore,13.028711722657652,80.25094606399209,11416,3,1,2,10,1.0,14,0,12549.1,1,19.451802550310312,1000,Clear,0.0,Critical,94.66
VELACHERY_Z453,Velachery,12.96845232377655,80.2141441735792,5826,1,1,6,9,3.0,4,0,8480.69,2,16.637174310992485,250,Clear,0.0,Medium,42.13
VELACHERY_Z454,Velachery,12.988679341122328,80.22031419059932,6354,1,8,3,19,4.0,13,0,5970.85,3,13.001489104589563,100,Clear,0.0,Medium,40.76
NUNGAMBAKKAM_Z455,Nungambakkam,13.062634789002791,80.23300041161933,5853,3,3,1,15,6.0,20,1,8085.31,1,28.175104002535207,1600,Clear,0.0,Critical,87.59
ROYAPETTAH_Z456,Royapettah,13.068833369079591,80.26711391362515,6070,2,11,3,5,2.0,8,0,5253.37,1,23.04957867379112,250,Clear,0.0,Critical,88.54
MYLAPORE_Z457,Mylapore,13.019050177494721,80.2701950536592,11148,1,1,4,3,2.0,21,1,14975.42,2,5.117810638056029,100,Rain,1.0,Medium,44.57
NUNGAMBAKKAM_Z458,Nungambakkam,13.072199804202725,80.22330486887412,7497,3,10,4,4,2.0,19,1,15850.2,5,14.99298877436069,500,Hot,0.5,Critical,88.44
TAMBARAM_Z459,Tambaram,12.932552070773408,80.11611317228143,4877,0,6,7,11,3.0,5,0,4034.1,3,14.475145829454986,1000,Rain,1.0,Low,7.77
T_NAGAR_Z460,T Nagar,13.04326430037055,80.25149288161775,10605,3,1,1,6,2.0,7,0,9102.96,1,28.672572486512923,100,Clear,0.0,Critical,98.57
TAMBARAM_Z461,Tambaram,12.92808948459759,80.10668147428501,4626,1,0,7,16,1.0,10,1,8834.21,3,18.338860838839487,1600,Clear,0.0,Medium,44.97
VELACHERY_Z462,Velachery,12.955619929673047,80.20767057075491,7969,2,6,7,17,1.0,18,1,13690.81,3,26.468800640229595,1600,Rain,1.0,Critical,80.8
TAMBARAM_Z463,Tambaram,12.94427287915256,80.095339244903,3778,1,8,2,5,2.0,8,0,4066.51,4,26.574101161886887,100,Rain,1.0,Medium,52.92
KODAMBAKKAM_Z464,Kodambakkam,13.03852443812274,80.2426059240217,6112,3,3,1,15,1.0,7,0,6836.8,2,11.819847317496144,250,Storm,2.0,Critical,91.12
T_NAGAR_Z465,T Nagar,13.037959051332123,80.23250468732813,9230,4,3,6,16,3.0,18,1,13222.19,3,5.335236346803078,1000,Hot,0.5,Critical,96.11
VELACHERY_Z466,Velachery,12.957331012062422,80.23784650946779,7784,1,9,1,8,1.0,19,1,9651.19,3,21.349855535506208,500,Clear,0.0,Medium,59.89
EGMORE_Z467,Egmore,13.072479447473055,80.27114016967097,10624,3,3,2,6,4.0,17,0,12426.18,6,12.818527904710004,250,Rain,1.0,Critical,99.39
EGMORE_Z468,Egmore,13.082159566569427,80.24938179397533,11138,4,2,7,6,6.0,3,0,13074.07,1,22.525281677376018,1600,Clear,0.0,Critical,97.59
ANNA_NAGAR_Z469,Anna Nagar,13.081400951469671,80.20937979670931,6551,8,0,1,19,8.0,6,0,8308.88,4,27.943966065879017,1600,Rain,1.0,Critical,82.53
GUINDY_Z470,Guindy,13.024531059889854,80.20590296309939,6855,6,1,1,4,3.0,5,0,10101.91,1,12.65489801205203,500,Clear,0.0,Critical,97.8
KODAMBAKKAM_Z471,Kodambakkam,13.043313943619824,80.2382104097213,5106,2,14,6,10,2.0,1,0,6626.49,0,26.61353353955209,1600,Rain,1.0,Critical,81.04
GUINDY_Z472,Guindy,13.021089912227403,80.2189301325906,5859,4,7,5,14,4.0,18,1,9836.7,2,16.901417553776547,1000,Rain,1.0,Critical,87.96
ADYAR_Z473,Adyar,12.99968821337033,80.27254209618285,6596,3,12,4,11,2.0,2,0,8773.98,2,20.12678133594359,500,Clear,0.0,Critical,95.15
GUINDY_Z474,Guindy,13.019090816155892,80.23606461955958,6731,3,4,3,16,8.0,17,0,6575.76,3,27.87708333395187,500,Clear,0.0,Critical,88.13
SAIDAPET_Z475,Saidapet,13.016326578742365,80.23488651569592,6505,1,6,5,9,6.0,8,0,6365.97,6,8.289132665983866,1600,Hot,0.5,Medium,57.17
KODAMBAKKAM_Z476,Kodambakkam,13.05435561868847,80.22807906058652,5273,3,0,5,8,0.5,8,0,7791.8,2,22.397039359212123,250,Rain,1.0,Critical,95.59
